age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Unnamed: 14
65,Local-gov,125768,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,<=50K
36,Private,179358,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,30,United-States,<=50K
26,Private,239390,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
34,State-gov,85218,Masters,14,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,24,United-States,<=50K
82,Private,152148,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
78,?,27979,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2228,0,32,United-States,<=50K
67,?,244122,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,0,0,1,United-States,<=50K
66,Private,101607,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,<=50K
25,Private,359985,5th-6th,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,33,Mexico,<=50K
75,?,173064,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,6,United-States,<=50K
30,State-gov,70617,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,10,China,<=50K
19,Private,263340,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
18,Private,141918,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States,<=50K
21,Private,107882,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,9,United-States,<=50K
18,Private,39529,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,<=50K
61,Private,202952,10th,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,United-States,<=50K
79,Private,333230,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,6,United-States,<=50K
33,Private,133503,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,2635,0,16,United-States,<=50K
19,?,217769,Some-college,10,Never-married,?,Own-child,White,Female,594,0,10,United-States,<=50K
64,Self-emp-inc,181408,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
23,Private,184589,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,21,United-States,<=50K
70,Private,145419,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,5,United-States,<=50K
25,Private,177499,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,1590,35,United-States,<=50K
30,Local-gov,233993,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,<=50K
18,Private,156874,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,27,United-States,<=50K
25,Private,179953,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,2597,0,31,United-States,<=50K
33,Private,394447,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,33,United-States,>50K
21,?,494638,Assoc-acdm,12,Never-married,?,Own-child,White,Male,0,0,15,United-States,<=50K
32,State-gov,203849,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,19,United-States,<=50K
69,?,171050,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,9,United-States,<=50K
18,Private,200876,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,16,United-States,<=50K
23,Private,363219,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,6,United-States,<=50K
27,?,291547,Bachelors,13,Married-civ-spouse,?,Not-in-family,Other,Female,0,0,6,Mexico,<=50K
53,Federal-gov,205288,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,35,United-States,>50K
18,Self-emp-not-inc,212207,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,11,United-States,<=50K
65,Private,196174,10th,6,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,28,United-States,<=50K
76,Self-emp-not-inc,237624,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
58,Self-emp-not-inc,266707,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2179,18,United-States,<=50K
38,Private,235379,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K
57,?,24127,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
18,Private,163332,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,22,United-States,<=50K
29,Private,126399,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,32,United-States,<=50K
74,Private,180455,Bachelors,13,Widowed,Other-service,Not-in-family,White,Female,0,0,8,United-States,<=50K
67,Private,247566,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,24,United-States,<=50K
66,Private,166461,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,26,United-States,<=50K
77,?,28678,Masters,14,Married-civ-spouse,?,Husband,White,Male,9386,0,6,United-States,>50K
75,?,260543,10th,6,Widowed,?,Other-relative,Asian-Pac-Islander,Female,0,0,1,China,<=50K
72,Private,157593,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1455,0,6,United-States,<=50K
21,Private,250051,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
47,?,149700,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,36,United-States,>50K
28,Self-emp-not-inc,175406,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,>50K
22,Private,151105,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,18,United-States,<=50K
19,Private,69927,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,16,United-States,<=50K
17,Private,268276,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
59,Private,191965,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,3908,0,28,United-States,<=50K
54,Private,96792,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K
19,Private,250639,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,<=50K
51,Self-emp-not-inc,186845,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,8,United-States,<=50K
20,Federal-gov,119156,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,20,United-States,<=50K
26,Private,523067,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,3,El-Salvador,<=50K
20,Private,120572,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,12,United-States,<=50K
46,Private,173613,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
40,?,84232,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,4,United-States,<=50K
20,Private,262749,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
59,Private,175689,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,14,Cuba,>50K
21,Private,77759,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
18,?,85154,12th,8,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,24,Germany,<=50K
18,Private,182042,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,<=50K
19,Private,418176,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,32,United-States,<=50K
45,Local-gov,153312,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,10,United-States,>50K
27,Private,37599,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
32,Self-emp-not-inc,56328,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,8,United-States,>50K
84,Local-gov,163685,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,33,United-States,<=50K
17,Local-gov,148194,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K
70,Self-emp-not-inc,280639,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,2329,0,20,United-States,<=50K
19,Private,217769,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
61,Self-emp-not-inc,268797,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,17,United-States,<=50K
48,Private,202117,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
24,Private,126568,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,33,United-States,<=50K
25,Private,262885,11th,7,Never-married,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K
35,Federal-gov,35309,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,28,?,<=50K
19,Private,201743,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,26,United-States,<=50K
17,Private,156736,10th,6,Never-married,Sales,Unmarried,White,Female,0,0,12,United-States,<=50K
53,Private,213378,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,33,United-States,<=50K
50,Private,172942,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,0,28,United-States,<=50K
40,Private,103474,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
55,Private,174478,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,29,United-States,<=50K
18,Private,238401,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
17,Private,99161,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States,<=50K
21,Private,208503,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,10,United-States,<=50K
49,Self-emp-not-inc,355978,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,35,United-States,>50K
19,Private,97215,Some-college,10,Separated,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K
37,Private,330826,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,<=50K
26,State-gov,272986,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Black,Female,0,0,8,United-States,<=50K
55,?,52267,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,18,United-States,<=50K
19,?,128453,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,28,United-States,<=50K
44,Private,307468,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,29,United-States,>50K
42,Private,250536,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,21,Haiti,<=50K
17,Private,52967,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,6,United-States,<=50K
17,Self-emp-inc,143034,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,4,United-States,<=50K
37,Private,249720,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,27,United-States,<=50K
40,Private,168071,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,28,United-States,<=50K
23,Private,84648,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
63,?,68954,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,11,United-States,<=50K
73,?,90557,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
30,State-gov,137613,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,17,Taiwan,<=50K
67,Self-emp-not-inc,354405,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
20,Private,289944,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
25,Private,419658,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,8,United-States,<=50K
23,?,194031,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,25,United-States,<=50K
45,Private,162494,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,19,United-States,<=50K
49,Private,181717,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,0,0,36,United-States,<=50K
33,Private,121904,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K
61,Private,193479,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K
71,Private,179574,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,12,United-States,>50K
50,Private,92968,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,32,United-States,<=50K
42,Self-emp-not-inc,308279,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,21,United-States,<=50K
23,Private,96585,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
17,Private,297246,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,9,United-States,<=50K
39,Private,112158,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,26,?,<=50K
21,Self-emp-not-inc,57298,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
42,Self-emp-not-inc,115323,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,7,?,<=50K
24,Private,47791,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K
49,Private,133729,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,17,United-States,<=50K
25,State-gov,117833,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,19,United-States,<=50K
33,Private,96635,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,26,South,<=50K
63,Federal-gov,95680,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,18,United-States,>50K
27,Private,60374,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,1594,26,United-States,<=50K
17,Private,228399,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,7,United-States,<=50K
69,Private,370888,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,2964,0,6,Germany,<=50K
40,State-gov,177083,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
70,?,172652,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
23,Private,154210,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,14,Puerto-Rico,<=50K
61,?,160625,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,4386,0,15,United-States,>50K
33,Private,287878,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,26,United-States,<=50K
19,?,220517,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35,United-States,<=50K
26,Self-emp-not-inc,189238,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,Mexico,<=50K
67,?,192916,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,3818,0,11,United-States,<=50K
22,Self-emp-inc,150683,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,24,United-States,<=50K
63,?,447079,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,15,United-States,<=50K
51,Self-emp-not-inc,388496,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,8,Puerto-Rico,>50K
18,Private,243900,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
30,Private,113129,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
19,Private,84747,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
22,?,289984,Some-college,10,Never-married,?,Not-in-family,Black,Female,0,0,25,United-States,<=50K
77,Private,187656,Some-college,10,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,20,United-States,<=50K
69,Local-gov,61958,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1424,0,6,United-States,<=50K
20,Private,94057,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
34,Local-gov,183801,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,14,United-States,<=50K
65,Local-gov,146454,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1648,4,Greece,<=50K
46,?,443179,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
77,?,143516,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,>50K
70,?,97831,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,4,United-States,<=50K
35,?,144172,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,0,16,United-States,<=50K
19,Private,41400,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
76,?,135039,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
76,Private,116202,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,33,United-States,<=50K
67,Private,279980,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,10605,0,10,United-States,>50K
23,Private,82497,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,28,United-States,<=50K
50,Private,162632,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
38,Private,238397,Bachelors,13,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,24,United-States,<=50K
44,Private,173590,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
20,?,293091,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,12,United-States,<=50K
20,Private,165201,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,4,United-States,<=50K
68,Private,186943,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,<=50K
72,?,177121,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,3,United-States,<=50K
62,Private,416829,11th,7,Separated,Other-service,Not-in-family,Black,Female,0,0,21,United-States,<=50K
73,Private,153127,Some-college,10,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,10,United-States,<=50K
66,Self-emp-inc,253741,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1825,10,United-States,>50K
32,Private,116365,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,<=50K
62,?,250091,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,5,United-States,<=50K
50,Private,77905,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
19,Private,66838,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,9,United-States,<=50K
65,?,79272,Some-college,10,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,0,0,6,United-States,<=50K
21,Private,210355,11th,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,24,United-States,<=50K
21,Private,129172,Some-college,10,Never-married,Other-service,Other-relative,White,Male,0,0,16,United-States,<=50K
73,?,84053,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,15,United-States,<=50K
58,State-gov,123329,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,16,United-States,<=50K
20,Private,102607,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
59,Local-gov,114401,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,1504,19,United-States,<=50K
22,Private,88050,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,6,United-States,<=50K
22,Private,305498,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,33,United-States,<=50K
19,Private,100009,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
17,Private,56986,12th,8,Never-married,Sales,Own-child,White,Female,0,0,18,United-States,<=50K
27,Private,147951,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,1,United-States,<=50K
23,Private,82889,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K
42,Private,157443,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,27,Taiwan,>50K
22,?,263970,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,28,United-States,<=50K
74,Private,183701,10th,6,Widowed,Other-service,Not-in-family,Black,Female,0,0,6,United-States,<=50K
79,?,142370,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,<=50K
21,?,355686,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,10,United-States,<=50K
63,Private,50349,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
17,Private,197732,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,<=50K
39,Private,38721,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,22,United-States,<=50K
56,Private,208431,Some-college,10,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,32,United-States,<=50K
20,Private,163205,Some-college,10,Separated,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
45,Private,117556,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,32,United-States,<=50K
24,Private,126613,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,8,United-States,<=50K
35,?,103710,Bachelors,13,Divorced,?,Unmarried,White,Female,0,0,16,?,<=50K
71,Private,228806,9th,5,Divorced,Priv-house-serv,Not-in-family,Black,Female,0,0,6,United-States,<=50K
57,Private,161097,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,26,United-States,<=50K
19,Private,255161,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
19,?,318264,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
90,?,39824,HS-grad,9,Widowed,?,Not-in-family,White,Male,401,0,4,United-States,<=50K
49,Private,177426,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
27,Private,77774,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,34,United-States,<=50K
27,Private,168827,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
68,Private,223486,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,7,England,<=50K
25,?,34161,12th,8,Separated,?,Unmarried,White,Female,0,0,30,United-States,<=50K
58,Self-emp-inc,229498,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,>50K
33,State-gov,163110,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
52,Self-emp-not-inc,165278,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,22,United-States,<=50K
76,Private,239880,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
40,Private,213019,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
18,?,137363,Some-college,10,Never-married,?,Own-child,White,Female,0,0,4,United-States,<=50K
37,Private,131463,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,33,United-States,<=50K
47,Private,276087,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,26,United-States,<=50K
26,Private,245465,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
20,Private,256240,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
69,Private,177374,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,1848,0,12,United-States,<=50K
64,Private,133166,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,5,United-States,<=50K
25,Private,66622,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
22,Private,269474,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,<=50K
21,Private,204596,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States,<=50K
53,Private,224894,5th-6th,3,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,10,Haiti,<=50K
40,Self-emp-not-inc,48859,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K
28,Private,253814,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
45,Private,50163,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
68,Private,214521,Prof-school,15,Widowed,Prof-specialty,Unmarried,White,Female,0,0,16,United-States,<=50K
17,Private,127366,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,<=50K
17,Private,163836,10th,6,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K
34,Private,296724,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,17,United-States,<=50K
71,State-gov,210673,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,28,United-States,<=50K
17,Private,216137,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,<=50K
34,Private,405386,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,28,United-States,<=50K
42,Private,30824,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,2354,0,16,United-States,<=50K
19,?,220517,Some-college,10,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K
82,?,52921,Some-college,10,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Male,0,0,3,United-States,<=50K
28,Self-emp-not-inc,96219,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,5,United-States,<=50K
42,Private,160893,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,23,United-States,<=50K
60,Private,88055,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3781,0,16,United-States,<=50K
47,Self-emp-not-inc,160045,Some-college,10,Widowed,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
65,Private,170012,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,34,United-States,<=50K
65,?,143118,HS-grad,9,Widowed,?,Unmarried,White,Female,0,2206,10,United-States,<=50K
51,Private,229272,HS-grad,9,Divorced,Other-service,Other-relative,Black,Male,0,0,32,Haiti,<=50K
74,State-gov,88638,Doctorate,16,Never-married,Prof-specialty,Other-relative,White,Female,0,3683,20,United-States,>50K
48,Federal-gov,96854,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
25,?,344719,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,4,United-States,<=50K
22,Private,154422,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,0,0,30,Philippines,<=50K
22,State-gov,156773,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,?,<=50K
18,Private,282394,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,21,United-States,<=50K
29,Private,334221,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,18,United-States,<=50K
22,Private,320451,Some-college,10,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,24,India,<=50K
19,Private,209826,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
29,Private,138332,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,6,United-States,<=50K
17,Private,126771,12th,8,Never-married,Prof-specialty,Own-child,White,Male,0,0,7,United-States,<=50K
